Id,Name,Type,Possible Type,Lat,Lng,Lat/Lng,Address Override,Geocoded Street,Geocoded Suburb,State,Postcode,Last Known Status,Tags,Owned By,Contracted To
b8c97,Glendenning Farms,Layer Hens (Eggs),,-34.007282,150.676987,"-34.007282, 150.676987",,Cut Hill Road,Cobbitty,NSW,2570,Open,,,
a3816,Glendon Caged Egg Facility,Layer Hens (Eggs),,-31.031048,150.74437,"-31.031048, 150.744370",,Browns Lane,Bective,NSW,2340,Open,Cage,,
f2166,Henholme Battery Hen Farm,Layer Hens (Eggs),,-32.845413,151.530304,"-32.845413, 151.530304",,George Booth Drive,Buchanan,NSW,2323,Open,,Pace Farm,
6f917,J & J Vella,Layer Hens (Eggs),,-33.794434,150.711731,"-33.794434, 150.711731","291 Wentworth Rd, Orchard Hills",Wentworth Road,Orchard Hills,NSW,2748,Open,,,
d5d75,Junee hatchery,Layer Hens (Eggs),,-34.808762,147.433823,"-34.808762, 147.433823","47 Turners Lane, Old Junee",Turners Lane,Old Junee,NSW,2652,Open,Hatchery,,
95171,Kellyville Farm Fresh,Layer Hens (Eggs),,-33.685986,150.957855,"-33.685986, 150.957855",,Foxall Road,Kellyville,NSW,2155,Open,,,
4de24,Kelso Park Farm,Layer Hens (Eggs),,-31.187536,150.844757,"-31.187536, 150.844757",,Lockwoods Road,Warral,NSW,2340,Open,,,
4ca2c,Kiara Egg Farm,Layer Hens (Eggs),,-34.094482,148.12149,"-34.094482, 148.121490",,Unnamed Road,Kikiamah,NSW,2594,Closed,,,
48f94,Kingsland Caged Egg Facility,Layer Hens (Eggs),,-34.168865,148.478729,"-34.168865, 148.478729",,Unnamed Road,Bendick Murrell,NSW,2803,Open,Cage,LPC Trading,
4da00,Laymour Poultry Farm,Layer Hens (Eggs),,-33.642162,150.851868,"-33.642162, 150.851868",,Windsor Road,Vineyard,NSW,2765,Open,,Alex Schembri And Pat Schembri,
3.60E+59,Libreri Egg Farm,Layer Hens (Eggs),,-32.664848,151.38739,"-32.664848, 151.387390",,Leconfield Road,Greta,NSW,2334,Open,,,
aabc8,Llandilo Farm Fresh Eggs,Layer Hens (Eggs),,-33.712456,150.736481,"-33.712456, 150.736481",,Ninth Avenue,Llandilo,NSW,2747,Open,"Barn-laid,Free Range",,
6aa24,LPC Free Range Egg Farm,Layer Hens (Eggs),,-34.163025,148.483429,"-34.163025, 148.483429",,Unnamed Road,Bendick Murrell,NSW,2803,Open,Free Range,LPC Trading,
75077,Mid Coast Eggs,Layer Hens (Eggs),,-31.604654,152.726501,"-31.604654, 152.726501",,Miles Drive,Herons Creek,NSW,2443,Open,,,
37b06,Moonbi Valley Eggs,Layer Hens (Eggs),,-31.064198,151.033386,"-31.064198, 151.033386",,Yarrol Road,Kootingal,NSW,2352,Open,,Roy Schrippa,
6069e,Moonbi Valley Eggs,Layer Hens (Eggs),,-31.064121,151.031067,"-31.064121, 151.031067",,Yarrol Road,Kootingal,NSW,2352,Open,,Roy Schrippa,
ea329,Morella Farm,Layer Hens (Eggs),,-34.368324,146.199295,"-34.368324, 146.199295",,Unnamed Road,Widgelli,NSW,2680,Open,,Pace Farm,
24fcb,Nancy's Freedom Farm,Layer Hens (Eggs),,-33.624947,151.039612,"-33.624947, 151.039612","97 Arcadia Rd, Arcadia NSW 2159",Arcadia Road,Arcadia,NSW,2159,Open,,,
399f8,Natures Free Range Eggs,Layer Hens (Eggs),,-33.955021,150.766449,"-33.955021, 150.766449",,Karen Road,Rossmore,NSW,2557,Open,Free Range,,
8fb22,Nulkaba Hatchery,Layer Hens (Eggs),,-32.80883,151.36203,"-32.808830, 151.362030",,Fleming Street,Nulkaba,NSW,2325,Open,Hatchery,,
11271,Oroolong Park,Layer Hens (Eggs),,-33.905899,150.658493,"-33.905899, 150.658493",,Greendale Road,Greendale,NSW,2745,Open,,Lepipi Pty Ltd,Farm Pride
9a5fc,Oroolong Park Hatchery,Layer Hens (Eggs),,-33.907902,150.652084,"-33.907902, 150.652084",,Greendale Road,Greendale,NSW,2745,Open,Hatchery,,
bfb96,Pace,Layer Hens (Eggs),,-32.512276,151.539474,"-32.512276, 151.539474","101-155 Fishers Hill Rd, Vacy",Fishers Hill Road,Fishers Hill,NSW,2421,Open,,MAUREEN REYNOLDS,
0ca06,Pace Battery Hens,Layer Hens (Eggs),,-35.911465,146.443451,"-35.911465, 146.443451",,Morningside Road,Hopefield,NSW,2646,Open,,Pace Farm,
3562b,"PDMB Poultry, Hatchery, Rabbit breeding",Layer Hens (Eggs),,-32.766567,151.844925,"-32.766567, 151.844925",931 Richardson Road Campvale,Richardson Road,Campvale,NSW,2318,Open,Hatchery,,
f3ddc,Pirovic and Sons,Layer Hens (Eggs),,-33.70565,150.750854,"-33.705650, 150.750854",,Sixth Avenue,Llandilo,NSW,2747,Open,,Pirovic Family Farms,
61f56,Pirovic Family Farms,Layer Hens (Eggs),,-34.287708,150.609238,"-34.287708, 150.609238","430 Arina Rd, Bargo",Arina Road,Bargo,NSW,2574,Open,Free Range,Pirovic Family Farms,
75cd8,Pirovic Family Farms,Layer Hens (Eggs),,-34.263058,150.639023,"-34.263058, 150.639023",,Pheasants Nest Road,Pheasants Nest,NSW,2574,Open,,Pirovic Family Farms,
9e93c,Port Stephens Eggs,Layer Hens (Eggs),,-32.768181,152.054443,"-32.768181, 152.054443",,Nelson Bay Road,Anna Bay,NSW,2316,Open,Free Range,,
98657,Premier Farms,Layer Hens (Eggs),,-33.387844,150.016571,"-33.387844, 150.016571",Cnr Thompsons Creek Road / Pipers Flat Road,Unnamed Road,Portland,NSW,2847,Open,Free Range,Premier Farms,
bce4c,Randells Farm Free Range Eggs,Layer Hens (Eggs),,-29.788157,152.918365,"-29.788157, 152.918365",,Ellis Road,Braunstone,NSW,2460,Open,Free Range,,
cc8f5,Ringal Valley Battery Hen Farm,Layer Hens (Eggs),,-33.002041,151.682465,"-33.002041, 151.682465",,Pacific Highway,Jewells,NSW,2280,Closed,,,
e75fb,River Gum Free Range Eggs,Layer Hens (Eggs),,-29.686535,151.76947,"-29.686535, 151.769470","Whitmore Road, Yarrowford Glen Innes Severn Shire Council, NSW, Australia",Glen Elm Drive,Yarrowford,NSW,2370,Open,Free Range,,
f3794,Smith Free Range Eggs,Layer Hens (Eggs),,-34.480396,147.892487,"-34.480396, 147.892487","169 Old Wallendbeen Rd, Stockinbingal NSW 2725",Old Wallendbeen Road,Stockinbingal,NSW,2725,Open,Free Range,,
cdb13,Southern Highland Organics,Layer Hens (Eggs),,-34.383839,150.498734,"-34.383839, 150.498734",,Fire Road No P4,Colo Vale,NSW,2575,Open,,,
6734d,Steve's Fresh Farm Eggs,Layer Hens (Eggs),,-33.945869,150.786087,"-33.945869, 150.786087","25 King Street, Rossmore NSW",King Street,Rossmore,NSW,2557,Closed,"Cage,Free Range",Steve Bonello,
2a67e,Stroud Valley Harvest,Layer Hens (Eggs),,-32.50399,151.943451,"-32.503990, 151.943451",,The Bucketts Way,Booral,NSW,2425,Open,,,
1957b,Terrace Farm,Layer Hens (Eggs),,-33.559795,150.766541,"-33.559795, 150.766541",,Terrace Road,Freemans Reach,NSW,2756,Open,Free Range,Pace Farm,
529eb,The Big Chook,Layer Hens (Eggs),,-33.878399,150.806946,"-33.878399, 150.806946",,Mount Vernon Road,Mount Vernon,NSW,2178,Open,,,
a9ab0,The Egg Basket,Layer Hens (Eggs),,-33.875759,150.775925,"-33.875759, 150.775925",,Elizabeth Drive,Kemps Creek,NSW,2178,Open,,,
8db89,Tocal Numeralla Eggs,Layer Hens (Eggs),,-32.604527,151.574539,"-32.604527, 151.574539","421 Webbers Creek Rd, Paterson",Webbers Creek Road,Paterson,NSW,2421,Open,,ALEXANDER FOUNDATION,
46cd1,Tuscany Foods,Layer Hens (Eggs),,-33.537933,150.860596,"-33.537933, 150.860596",,Stannix Park Road,Ebenezer,NSW,2756,Open,Cage,,
f3979,Unknown,Layer Hens (Eggs),,-34.219048,150.556046,"-34.219048, 150.556046","25 Michell Rd, Thirlmere New South Wales 2572, Australia",Michell Road,Thirlmere,NSW,2572,Open,,,
b180f,Unknown,Layer Hens (Eggs),,-33.539715,150.765442,"-33.539715, 150.765442",,Derby Place,Glossodia,NSW,2756,Open,,,
0c92c,Unknown,Layer Hens (Eggs),,-33.851162,150.830414,"-33.851162, 150.830414",,Truman Road,Horsley Park,NSW,2175,Closed,,,
d0b5f,Unknown,Layer Hens (Eggs),,-33.829113,150.847855,"-33.829113, 150.847855",,Walworth Road,Horsley Park,NSW,2175,Closed,,,
aa085,Unknown,Layer Hens (Eggs),,-32.760654,151.677139,"-32.760654, 151.677139","858 RAYMOND TERRACE RD, MILLERS FORST",Turners Road,Millers Forest,NSW,2324,Open,,NOEL & JUDY MEXON,
1baf5,Unknown,Layer Hens (Eggs),,-33.859367,150.723053,"-33.859367, 150.723053",,Luddenham Road,Luddenham,NSW,2745,Open,,,
fd817,Unknown,Layer Hens (Eggs),,-33.839046,150.868301,"-33.839046, 150.868301",,Redmayne Road,Horsley Park,NSW,2175,Closed,,,
8ce50,Unknown,Layer Hens (Eggs),,-33.839008,150.867554,"-33.839008, 150.867554",,Redmayne Road,Horsley Park,NSW,2175,Closed,,,
7b8be,Unknown,Layer Hens (Eggs),,-33.713715,150.740479,"-33.713715, 150.740479",,Ninth Avenue,Llandilo,NSW,2747,Open,,,
8655f,Unknown,Layer Hens (Eggs),,-33.546803,150.863602,"-33.546803, 150.863602",,Sackville Road,Wilberforce,NSW,2756,Open,,,
b0cd2,Unknown,Layer Hens (Eggs),,-33.545731,150.868454,"-33.545731, 150.868454",,Sackville Road,Wilberforce,NSW,2756,Open,,,
adb27,Unknown,Layer Hens (Eggs),,-33.841091,150.857697,"-33.841091, 150.857697",,The Horsley Drive,Horsley Park,NSW,2175,Closed,,,
e7fd9,Unknown,Layer Hens (Eggs),,-34.226768,150.570938,"-34.226768, 150.570938",,Nattai Street,Tahmoor,NSW,2573,Open,,,
mihx7,Unknown,Layer Hens (Eggs),,-33.870544,150.68985,"-33.870544, 150.689850",,Park Road,Luddenham,NSW,2745,Closed,,,
d0efd,Unknown 'layer farm',Layer Hens (Eggs),,-33.692066,150.910568,"-33.692066, 150.910568",,Schofields Road,Rouse Hill,NSW,2155,Closed,,,
13f06,Unknown - eggs,Layer Hens (Eggs),,-34.663147,146.026749,"-34.663147, 146.026749",,Donald Ross Drive,Darlington Point,NSW,2706,Open,,,
65115,Unknown - eggs?,Layer Hens (Eggs),,-33.842369,150.840927,"-33.842369, 150.840927",,Jamieson Close,Horsley Park,NSW,2175,Open,,,
7cbae,Unknown barn eggs,Layer Hens (Eggs),,-33.866642,150.775558,"-33.866642, 150.775558",,Clifton Avenue,Kemps Creek,NSW,2178,Open,Barn-laid,,
14748,Unknown battery hen farm,Layer Hens (Eggs),,-31.97294,150.878357,"-31.972940, 150.878357",,Unnamed Road,Parkville,NSW,2337,Open,,,
799db,Unknown caged egg farm,Layer Hens (Eggs),,-33.598751,150.90799,"-33.598751, 150.907990",,Dunns Road,Maraylya,NSW,2765,Open,Cage,,
4b209,Unknown egg farm,Layer Hens (Eggs),,-33.875385,150.671738,"-33.875385, 150.671738",,Park Road,Wallacia,NSW,2745,Open,,,
ac5c9,Unknown egg farm,Layer Hens (Eggs),,-33.554577,150.852158,"-33.554577, 150.852158",,George Road,Wilberforce,NSW,2756,Open,,,
16394,Unknown egg farm,Layer Hens (Eggs),,-33.604,150.858551,"-33.604000, 150.858551",,Pitt Town Road,Pitt Town,NSW,2756,Open,,,
bc416,Unknown Egg Farm - Possibly Cage,Layer Hens (Eggs),,-31.423332,150.292786,"-31.423332, 150.292786",,Tribella Road,Spring Ridge,NSW,2343,Open,,,
44318,Unknown Eggs,Layer Hens (Eggs),,-34.862293,150.66127,"-34.862293, 150.661270",,Comerong Island Road,Numbaa,NSW,2540,Open,,,
2ba9d,Unknown eggs,Layer Hens (Eggs),,-33.709576,150.742737,"-33.709576, 150.742737",,Eighth Avenue,Llandilo,NSW,2747,Open,,,
9be9c,Unknown eggs?,Layer Hens (Eggs),,-32.757442,151.965958,"-32.757442, 151.965958",,Lemon Tree Passage Road,Salt Ash,NSW,2318,Open,,,
2609b,Unknown eggs?,Layer Hens (Eggs),,-33.342094,151.227783,"-33.342094, 151.227783",,Peats Ridge Road,Peats Ridge,NSW,2250,Open,,,
95f3b,Unknown free range egg farm,Layer Hens (Eggs),,-33.076202,151.491577,"-33.076202, 151.491577",,Coorumbung Road,Dora Creek,NSW,2264,Open,Free Range,,
32fe6,Unknown free range eggs,Layer Hens (Eggs),,-34.575451,150.738052,"-34.575451, 150.738052",,Illawarra Highway,Tullimbar,NSW,2527,Open,Free Range,,
4ec01,Unknown layer farm,Layer Hens (Eggs),,-33.676003,150.905151,"-33.676003, 150.905151",,Worcester Road,Rouse Hill,NSW,2155,Open,,,
d0903,Unknown layer farm,Layer Hens (Eggs),,-33.680279,150.89798,"-33.680279, 150.897980",,Cudgegong Road,Rouse Hill,NSW,2155,Open,,,
0d33b,Unknown layer farm,Layer Hens (Eggs),,-33.648914,150.883209,"-33.648914, 150.883209",,Boundary Road,Box Hill,NSW,2765,Closed,,,
82644,Unknown layer farm,Layer Hens (Eggs),,-33.694489,150.885498,"-33.694489, 150.885498",,Boundary Road,Schofields,NSW,2762,Open,,,
f203d,Unknown layer farm,Layer Hens (Eggs),,-33.695377,150.839615,"-33.695377, 150.839615",,Clifton Road,Marsden Park,NSW,2765,Closed,,,
c8488,Unknown layer farm,Layer Hens (Eggs),,-33.69902,150.831924,"-33.699020, 150.831924",,Richmond Road,Marsden Park,NSW,2765,Open,,,
6ff2b,Wattle Ridge Egg Farm,Layer Hens (Eggs),,-33.860687,147.164658,"-33.860687, 147.164658",,,West Wyalong,NSW,2671,Open,,Pace Farm,
2.30E+25,Woodleigh layer grow-out farm,Layer Hens (Eggs),,-34.99754,149.811218,"-34.997540, 149.811218",,Windellama Road,Windellama,NSW,2580,Open,,,
4fc74,Walfertan Processors - Tannery,Leather,,-32.163696,150.897202,"-32.163696, 150.897202",,Kyuga Street,Aberdeen,NSW,2336,Open,,,
fd26e,Australian Bio Resources,Medical Testing,,-34.528008,150.373917,"-34.528008, 150.373917",,Beaconsfield Road,Moss Vale,NSW,2577,Open,,,
2faec,DPI EMAI,Medical Testing,,-34.118366,150.718872,"-34.118366, 150.718872",,Woodbridge Road,Menangle,NSW,2568,Open,,,
ee8d0,Elanco Animal Health,Medical Testing,,-33.897514,150.777863,"-33.897514, 150.777863",,Western Road,Kemps Creek,NSW,2178,Open,,,
2adef,Garvan Institute of Medical Research,Medical Testing,,-33.879147,151.221527,"-33.879147, 151.221527",,Victoria Street,Darlinghurst,NSW,2010,Open,,,
fa315,Medical Research Council,Medical Testing,,-33.869637,150.674362,"-33.869637, 150.674362",291 Park Rd Wallacia,Park Road,Wallacia,NSW,2745,Open,,,
8a8f7,Allstock - Animal Breeding,Miscellaneous,,-30.609219,151.547852,"-30.609219, 151.547852",,Unnamed Road,Uralla,NSW,2358,Open,,,
40566,Aoura Alpacas,Miscellaneous,,-33.97702,150.625183,"-33.977020, 150.625183",,McKee Road,Theresa Park,NSW,2570,Open,,,
f9ba0,Argyle Meats,Miscellaneous,,-34.853104,150.620667,"-34.853104, 150.620667",220 BOLONG RD BOMADERY,Bolong Road,Bomaderry,NSW,2541,Open,,Candal Investments P/L,
32fca,BE Campbell - Packaging and Cold Storage Facility,Miscellaneous,,-33.839676,150.890671,"-33.839676, 150.890671",,Newton Road,Wetherill Park,NSW,2164,Open,,BE Campbell,
da83a,Beak & Johnston P/L,Miscellaneous,,-33.904598,151.071106,"-33.904598, 151.071106",,Wentworth Street,Greenacre,NSW,2190,Open,,,
4081d,Burraduc Buffalo,Miscellaneous,,-32.384033,152.389603,"-32.384033, 152.389603",,Burraduc Trail,Mayers Flat,NSW,2423,Open,,,
8.56E+06,Dairy Rd Alpacas,Miscellaneous,,-34.055103,150.544006,"-34.055103, 150.544006",,Dairy Road,The Oaks,NSW,2570,Open,,,
d6f88,Daisy Bank Alpacas?,Miscellaneous,,-34.596245,149.978943,"-34.596245, 149.978943",,Unnamed Road,Brayton,NSW,2579,Open,,,
e62d7,Dick Stone Meat,Miscellaneous,,-33.879154,151.017456,"-33.879154, 151.017456",,George Young Street,Auburn,NSW,2144,Open,,,
a19ee,Former Oak Dairy Processing Factory,Miscellaneous,,-32.823734,151.682434,"-32.823734, 151.682434",,Maitland Road,Hexham,NSW,2322,Closed,,,
57f2c,Fresh Farm Eggs,Miscellaneous,,-33.829033,150.95401,"-33.829033, 150.954010",,Ian Street,Greystanes,NSW,2145,Open,,,
dd86b,Game Farm Pty Ltd,Miscellaneous,,-32.162045,150.335327,"-32.162045, 150.335327","139 Cullingral Rd, Merriwa NSW 2329",Cullingral Road,Merriwa,NSW,2329,Open,,Game Farm Pty Ltd,
5bc92,Guard Dog Training Centre/Pets Training and Boarding,Miscellaneous,,-33.679512,150.782547,"-33.679512, 150.782547","Lot 3 Sixth Rd, Berkshire Park NSW 2765",Sixth Road,Berkshire Park,NSW,2765,Open,,,
4e691,Haverick Meats Butcher,Miscellaneous,,-33.944099,151.214859,"-33.944099, 151.214859",,Green Street,Banksmeadow,NSW,2019,Open,,,
d0c28,Hunter Valley Snails,Miscellaneous,,-32.802605,151.345993,"-32.802605, 151.345993",,McKensey Street,Nulkaba,NSW,2325,Open,,,
a9322,Ingham Prestons Distribution Centre,Miscellaneous,,-33.94043,150.868835,"-33.940430, 150.868835",,Bernera Road,Prestons,NSW,2170,Open,,,
63bbe,Inghams Lisarow Further Processing Plant,Miscellaneous,,-33.377373,151.382797,"-33.377373, 151.382797",,Woodbine Close,Lisarow,NSW,2250,Open,,,
693b1,Knox's Eggs,Miscellaneous,,-33.627617,151.033569,"-33.627617, 151.033569",,Halls Road,Arcadia,NSW,2159,Open,,,
fe16f,Mariani Foods,Miscellaneous,,-28.863092,153.063431,"-28.863092, 153.063431",,Foy Street,Casino,NSW,2470,Open,,,
a37f9,Meltique Beef,Miscellaneous,,-31.488199,152.732285,"-31.488199, 152.732285",,Commerce Street,Wauchope,NSW,2446,Open,,Hastings Food Processing P/L,
4ddf3,Oakfield Ranch - farm location,Miscellaneous,,-32.79882,151.692154,"-32.798820, 151.692154",,Oakfield Road,Woodberry,NSW,2322,Open,,,
c4ca6,Oakfield Ranch Camel Rides,Miscellaneous,,-32.782574,152.074554,"-32.782574, 152.074554",,Gan Gan Road,Anna Bay,NSW,2316,Open,,,
1e7eb,Stedephra Alpacas,Miscellaneous,,-34.255878,150.649963,"-34.255878, 150.649963",,Whipbird Road,Pheasants Nest,NSW,2574,Open,,,
52fec,Tanglin Lodge Alpacas,Miscellaneous,,-33.544846,150.733002,"-33.544846, 150.733002",,Tennyson Road,Tennyson,NSW,2754,Open,,,
d36a0,Tinonee Alpacas,Miscellaneous,,-31.945011,152.445435,"-31.945011, 152.445435",,Denva Road,Taree South,NSW,2430,Open,,,
abbb9,Top Cut,Miscellaneous,,-32.875462,151.711441,"-32.875462, 151.711441",,Guernsey Street,Sandgate,NSW,2304,Open,,,
e5bf2,Top Cut,Miscellaneous,,-33.911266,151.165878,"-33.911266, 151.165878",,Sloane Street,Marrickville,NSW,2204,Open,,,
26dfd,Warralinga Alpaca Stud,Miscellaneous,,-33.540352,150.754257,"-33.540352, 150.754257",,Spinks Road,Glossodia,NSW,2756,Open,,,
b649f,YCC Poultry,Miscellaneous,,-33.932552,151.03656,"-33.932552, 151.036560",,Warren Avenue,Bankstown,NSW,2200,Open,,,
8.85E+09,Alexander Downs Piggery,Pigs,,-32.114475,150.245483,"-32.114475, 150.245483",,Golden Highway,Merriwa,NSW,2329,Open,,,
a21ad,Allain's Piggery,Pigs,,-34.668804,149.008408,"-34.668804, 149.008408",,Unnamed Road,Blakney Creek,NSW,2581,Closed,,Allan & Elaine Howard,
